PAW protein_summary_9 results file
written: Wed Apr 17 21:55:00 2019

 	=subtotal(109,B6:B2339)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	x
1144.0	1	sp|P0AG27|YIBN_ECOLI	 	61.5	143	15596	Uncharacterized protein YibN OS=Escherichia coli (strain K12) OX=83333 GN=yibN PE=1 SV=1	23	23	1.000	14	9	14	9	14.000	9.000	 
1145.0	1	sp|P0AG30|RHO_ECOLI	 	67.8	419	47004	Transcription termination factor Rho OS=Escherichia coli (strain K12) OX=83333 GN=rho PE=1 SV=1	188	188	1.000	106	82	106	82	106.000	82.000	 
1146.0	1	sp|P0AG38|RHTC_ECOLI	 	7.3	206	22474	Threonine efflux protein OS=Escherichia coli (strain K12) OX=83333 GN=rhtC PE=1 SV=1	2	2	1.000	0	2	0	2	0.000	2.000	 
1147.0	1	sp|P0AG40|RIBF_ECOLI	 	38.7	313	34734	Riboflavin biosynthesis protein RibF OS=Escherichia coli (strain K12) OX=83333 GN=ribF PE=1 SV=1	31	31	1.000	16	15	16	15	16.000	15.000	 
1148.0	1	sp|P0AG44|RL17_ECOLI	 	46.5	127	14364	50S ribosomal protein L17 OS=Escherichia coli (strain K12) OX=83333 GN=rplQ PE=1 SV=1	169	169	1.000	102	67	102	67	102.000	67.000	 
1149.0	1	sp|P0AG48|RL21_ECOLI	 	67.0	103	11564	50S ribosomal protein L21 OS=Escherichia coli (strain K12) OX=83333 GN=rplU PE=1 SV=1	90	90	1.000	57	33	57	33	57.000	33.000	 
1150.0	1	sp|P0AG51|RL30_ECOLI	 	57.6	59	6542	50S ribosomal protein L30 OS=Escherichia coli (strain K12) OX=83333 GN=rpmD PE=1 SV=2	43	43	1.000	25	18	25	18	25.000	18.000	 
1151.0	1	sp|P0AG55|RL6_ECOLI	 	59.9	177	18904	50S ribosomal protein L6 OS=Escherichia coli (strain K12) OX=83333 GN=rplF PE=1 SV=2	114	114	1.000	67	47	67	47	67.000	47.000	 
1152.0	1	sp|P0AG59|RS14_ECOLI	 	48.5	101	11580	30S ribosomal protein S14 OS=Escherichia coli (strain K12) OX=83333 GN=rpsN PE=1 SV=2	76	76	1.000	35	41	35	41	35.000	41.000	 
1153.0	1	sp|P0AG63|RS17_ECOLI	 	44.0	84	9704	30S ribosomal protein S17 OS=Escherichia coli (strain K12) OX=83333 GN=rpsQ PE=1 SV=2	13	13	1.000	9	4	9	4	9.000	4.000	 
1154.0	1	sp|P0AG67|RS1_ECOLI	 	63.9	557	61157	30S ribosomal protein S1 OS=Escherichia coli (strain K12) OX=83333 GN=rpsA PE=1 SV=1	293	293	1.000	164	129	164	129	164.000	129.000	 
1155.0	1	sp|P0AG71|RMUC_ECOLI	 	16.4	475	54764	DNA recombination protein RmuC OS=Escherichia coli (strain K12) OX=83333 GN=rmuC PE=3 SV=1	12	12	1.000	8	4	8	4	8.000	4.000	 
1156.0	1	sp|P0AG76|SBCD_ECOLI	 	15.0	400	44713	Nuclease SbcCD subunit D OS=Escherichia coli (strain K12) OX=83333 GN=sbcD PE=1 SV=1	8	8	1.000	2	6	2	6	2.000	6.000	 
1157.0	1	sp|P0AG78|SUBI_ECOLI	 	17.6	329	36659	Sulfate-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=sbp PE=1 SV=1	10	10	1.000	6	4	6	4	6.000	4.000	 
1158.0	1	sp|P0AG80|UGPB_ECOLI	 	66.0	438	48448	sn-glycerol-3-phosphate-binding periplasmic protein UgpB OS=Escherichia coli (strain K12) OX=83333 GN=ugpB PE=1 SV=1	112	112	1.000	64	48	64	48	64.000	48.000	 
1159.0	1	sp|P0AG82|PSTS_ECOLI	 	68.2	346	37023	Phosphate-binding protein PstS OS=Escherichia coli (strain K12) OX=83333 GN=pstS PE=1 SV=1	83	83	1.000	48	35	48	35	48.000	35.000	 
1160.0	1	sp|P0AG84|YGHA_ECOLI	 	54.1	294	31488	Uncharacterized oxidoreductase YghA OS=Escherichia coli (strain K12) OX=83333 GN=yghA PE=1 SV=1	54	54	1.000	28	26	28	26	28.000	26.000	 
1161.0	1	sp|P0AG86|SECB_ECOLI	 	32.9	155	17277	Protein-export protein SecB OS=Escherichia coli (strain K12) OX=83333 GN=secB PE=1 SV=1	26	26	1.000	15	11	15	11	15.000	11.000	 
1162.0	1	sp|P0AG90|SECD_ECOLI	 	40.7	615	66631	Protein translocase subunit SecD OS=Escherichia coli (strain K12) OX=83333 GN=secD PE=1 SV=1	64	56	0.875	36	28	33	23	33.493	23.846	sp|P0ABB0|ATPA_ECOLI, sp|P0AG90|SECD_ECOLI
1163.0	1	sp|P0AG93|SECF_ECOLI	 	21.4	323	35382	Protein translocase subunit SecF OS=Escherichia coli (strain K12) OX=83333 GN=secF PE=1 SV=1	17	17	1.000	10	7	10	7	10.000	7.000	 
1164.0	1	sp|P0AGA2|SECY_ECOLI	 	17.4	443	48511	Protein translocase subunit SecY OS=Escherichia coli (strain K12) OX=83333 GN=secY PE=1 SV=1	20	20	1.000	11	9	11	9	11.000	9.000	 
1165.0	1	sp|P0AGA6|UHPA_ECOLI	 	9.7	196	20889	Transcriptional regulatory protein UhpA OS=Escherichia coli (strain K12) OX=83333 GN=uhpA PE=1 SV=1	5	5	1.000	1	4	1	4	1.000	4.000	 
1166.0	1	sp|P0AGB0|SERB_ECOLI	 	46.6	322	35042	Phosphoserine phosphatase OS=Escherichia coli (strain K12) OX=83333 GN=serB PE=1 SV=1	36	36	1.000	18	18	18	18	18.000	18.000	 
1167.0	1	sp|P0AGB3|RPOH_ECOLI	 	14.1	284	32468	RNA polymerase sigma factor RpoH OS=Escherichia coli (strain K12) OX=83333 GN=rpoH PE=1 SV=1	7	7	1.000	3	4	3	4	3.000	4.000	 
1168.0	1	sp|P0AGB6|RPOE_ECOLI	 	33.5	191	21695	ECF RNA polymerase sigma-E factor OS=Escherichia coli (strain K12) OX=83333 GN=rpoE PE=1 SV=1	9	9	1.000	6	3	6	3	6.000	3.000	 
1169.0	1	sp|P0AGC3|SLT_ECOLI	 	51.2	645	73352	Soluble lytic murein transglycosylase OS=Escherichia coli (strain K12) OX=83333 GN=slt PE=1 SV=1	87	87	1.000	48	39	48	39	48.000	39.000	 
1170.0	1	sp|P0AGD1|SODC_ECOLI	 	23.7	173	17681	Superoxide dismutase [Cu-Zn] OS=Escherichia coli (strain K12) OX=83333 GN=sodC PE=1 SV=1	9	9	1.000	4	5	4	5	4.000	5.000	 
1171.0	1	sp|P0AGD3|SODF_ECOLI	 	60.1	193	21266	Superoxide dismutase [Fe] OS=Escherichia coli (strain K12) OX=83333 GN=sodB PE=1 SV=2	33	33	1.000	22	11	22	11	22.000	11.000	 
1172.0	1	sp|P0AGD7|SRP54_ECOLI	 	53.6	453	49787	Signal recognition particle protein OS=Escherichia coli (strain K12) OX=83333 GN=ffh PE=1 SV=1	87	87	1.000	51	36	51	36	51.000	36.000	 
1173.0	1	sp|P0AGE0|SSB_ECOLI	 	41.0	178	18975	Single-stranded DNA-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=ssb PE=1 SV=2	30	30	1.000	19	11	19	11	19.000	11.000	 
1174.0	1	sp|P0AGE6|CHRR_ECOLI	 	35.6	188	20375	Quinone reductase OS=Escherichia coli (strain K12) OX=83333 GN=chrR PE=1 SV=1	11	11	1.000	6	5	6	5	6.000	5.000	 
1175.0	1	sp|P0AGE9|SUCD_ECOLI	 	68.5	289	29777	Succinate--CoA ligase [ADP-forming] subunit alpha OS=Escherichia coli (strain K12) OX=83333 GN=sucD PE=1 SV=2	246	246	1.000	138	108	138	108	138.000	108.000	 
1176.0	1	sp|P0AGF2|CSDE_ECOLI	 	41.5	147	15940	Sulfur acceptor protein CsdE OS=Escherichia coli (strain K12) OX=83333 GN=csdE PE=1 SV=1	8	8	1.000	4	4	4	4	4.000	4.000	 
1177.0	1	sp|P0AGG0|THIL_ECOLI	 	25.8	325	35070	Thiamine-monophosphate kinase OS=Escherichia coli (strain K12) OX=83333 GN=thiL PE=1 SV=1	20	20	1.000	11	9	11	9	11.000	9.000	 
1178.0	1	sp|P0AGG2|TESB_ECOLI	 	44.1	286	31966	Acyl-CoA thioesterase 2 OS=Escherichia coli (strain K12) OX=83333 GN=tesB PE=1 SV=2	36	36	1.000	19	17	19	17	19.000	17.000	 
1179.0	1	sp|P0AGG4|THIO2_ECOLI	 	54.0	139	15555	Thioredoxin 2 OS=Escherichia coli (strain K12) OX=83333 GN=trxC PE=1 SV=1	15	15	1.000	7	8	7	8	7.000	8.000	 
1180.0	1	sp|P0AGG8|TLDD_ECOLI	 	31.4	481	51363	Metalloprotease TldD OS=Escherichia coli (strain K12) OX=83333 GN=tldD PE=1 SV=1	25	25	1.000	13	12	13	12	13.000	12.000	 
1181.0	1	sp|P0AGI8|TRKA_ECOLI	 	29.5	458	50367	Trk system potassium uptake protein TrkA OS=Escherichia coli (strain K12) OX=83333 GN=trkA PE=1 SV=1	33	33	1.000	18	15	18	15	18.000	15.000	 
1182.0	1	sp|P0AGJ2|TRMH_ECOLI	 	29.3	229	25343	tRNA (guanosine(18)-2'-O)-methyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=trmH PE=1 SV=1	15	15	1.000	9	6	9	6	9.000	6.000	 
1183.0	1	sp|P0AGJ5|YFIF_ECOLI	 	53.3	345	37784	Uncharacterized tRNA/rRNA methyltransferase YfiF OS=Escherichia coli (strain K12) OX=83333 GN=yfiF PE=1 SV=1	48	48	1.000	28	20	28	20	28.000	20.000	 
1184.0	1	sp|P0AGJ7|TRML_ECOLI	 	22.9	157	17726	tRNA (cytidine(34)-2'-O)-methyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=trmL PE=1 SV=1	7	7	1.000	3	4	3	4	3.000	4.000	 
1185.0	1	sp|P0AGJ9|SYY_ECOLI	 	54.5	424	47526	Tyrosine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=tyrS PE=1 SV=2	69	69	1.000	41	28	41	28	41.000	28.000	 
1186.0	1	sp|P0AGK4|YHBY_ECOLI	 	40.2	97	10784	RNA-binding protein YhbY OS=Escherichia coli (strain K12) OX=83333 GN=yhbY PE=1 SV=1	11	11	1.000	6	5	6	5	6.000	5.000	 
1187.0	1	sp|P0AGK8|ISCR_ECOLI	 	48.1	162	17336	HTH-type transcriptional regulator IscR OS=Escherichia coli (strain K12) OX=83333 GN=iscR PE=1 SV=1	14	14	1.000	7	7	7	7	7.000	7.000	 
1188.0	1	sp|P0AGL7|RSME_ECOLI	 	42.4	243	26978	Ribosomal RNA small subunit methyltransferase E OS=Escherichia coli (strain K12) OX=83333 GN=rsmE PE=1 SV=1	17	17	1.000	10	7	10	7	10.000	7.000	 
1189.0	1	sp|P0C018|RL18_ECOLI	 	62.4	117	12769	50S ribosomal protein L18 OS=Escherichia coli (strain K12) OX=83333 GN=rplR PE=1 SV=1	68	68	1.000	34	34	34	34	34.000	34.000	 
1190.0	1	sp|P0C037|PPNP_ECOLI	 	23.4	94	10234	Pyrimidine/purine nucleoside phosphorylase OS=Escherichia coli (strain K12) OX=83333 GN=ppnP PE=1 SV=1	9	9	1.000	5	4	5	4	5.000	4.000	 
1191.0	1	sp|P0C054|IBPA_ECOLI	 	40.9	137	15774	Small heat shock protein IbpA OS=Escherichia coli (strain K12) OX=83333 GN=ibpA PE=1 SV=1	7	7	1.000	3	4	3	4	3.000	4.000	 
1192.0	1	sp|P0C058|IBPB_ECOLI	 	33.1	142	16093	Small heat shock protein IbpB OS=Escherichia coli (strain K12) OX=83333 GN=ibpB PE=1 SV=1	8	8	1.000	6	2	6	2	6.000	2.000	 
1193.0	1	sp|P0C077|RELE_ECOLI	 	37.9	95	11225	mRNA interferase toxin RelE OS=Escherichia coli (strain K12) OX=83333 GN=relE PE=1 SV=1	11	11	1.000	7	4	7	4	7.000	4.000	 
1194.0	1	sp|P0C093|SLMA_ECOLI	 	43.4	198	22836	Nucleoid occlusion factor SlmA OS=Escherichia coli (strain K12) OX=83333 GN=slmA PE=1 SV=1	17	17	1.000	10	7	10	7	10.000	7.000	 
1195.0	1	sp|P0C0K3|SRKA_ECOLI	 	38.1	328	38120	Stress response kinase A OS=Escherichia coli (strain K12) OX=83333 GN=srkA PE=1 SV=1	23	23	1.000	13	10	13	10	13.000	10.000	 
1196.0	1	sp|P0C0L2|OSMC_ECOLI	 	57.3	143	15088	Peroxiredoxin OsmC OS=Escherichia coli (strain K12) OX=83333 GN=osmC PE=1 SV=2	34	34	1.000	22	12	22	12	22.000	12.000	 
1197.0	1	sp|P0C0L7|PROP_ECOLI	 	10.8	500	54845	Proline/betaine transporter OS=Escherichia coli (strain K12) OX=83333 GN=proP PE=1 SV=1	10	10	1.000	6	4	6	4	6.000	4.000	 
1198.0	1	sp|P0C0R7|RLME_ECOLI	 	38.3	209	23335	Ribosomal RNA large subunit methyltransferase E OS=Escherichia coli (strain K12) OX=83333 GN=rlmE PE=1 SV=1	24	24	1.000	14	10	14	10	14.000	10.000	 
1199.0	1	sp|P0C0S1|MSCS_ECOLI	 	31.1	286	30896	Small-conductance mechanosensitive channel OS=Escherichia coli (strain K12) OX=83333 GN=mscS PE=1 SV=1	17	17	1.000	13	4	13	4	13.000	4.000	 
1200.0	1	sp|P0C0T5|MEPA_ECOLI	 	15.3	274	30136	Penicillin-insensitive murein endopeptidase OS=Escherichia coli (strain K12) OX=83333 GN=mepA PE=1 SV=1	6	6	1.000	2	4	2	4	2.000	4.000	 
1201.0	1	sp|P0C0U4|RIMK_ECOLI	 	23.0	300	32436	Ribosomal protein S6--L-glutamate ligase OS=Escherichia coli (strain K12) OX=83333 GN=rimK PE=1 SV=1	15	15	1.000	8	7	8	7	8.000	7.000	 
1202.0	1	sp|P0C0V0|DEGP_ECOLI	 	62.7	474	49354	Periplasmic serine endoprotease DegP OS=Escherichia coli (strain K12) OX=83333 GN=degP PE=1 SV=1	220	220	1.000	133	87	133	87	133.000	87.000	 
1203.0	1	sp|P0C7L2|PAAJ_ECOLI	 	20.0	401	42276	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase OS=Escherichia coli (strain K12) OX=83333 GN=paaJ PE=1 SV=1	10	10	1.000	6	4	6	4	6.000	4.000	 
1204.0	1	sp|P0C8J6|GATY_ECOLI	 	57.0	284	30812	D-tagatose-1,6-bisphosphate aldolase subunit GatY OS=Escherichia coli (strain K12) OX=83333 GN=gatY PE=1 SV=1	233	233	1.000	126	107	126	107	126.000	107.000	 
1205.0	1	sp|P0C8J8|GATZ_ECOLI	 	43.1	420	47108	D-tagatose-1,6-bisphosphate aldolase subunit GatZ OS=Escherichia coli (strain K12) OX=83333 GN=gatZ PE=1 SV=1	31	31	1.000	16	15	16	15	16.000	15.000	 
1206.0	1	sp|P0CB39|EPTC_ECOLI	 	13.0	577	66609	Phosphoethanolamine transferase EptC OS=Escherichia coli (strain K12) OX=83333 GN=eptC PE=1 SV=1	8	8	1.000	2	6	2	6	2.000	6.000	 
1207.0	1	sp|P0CE47|EFTU1_ECOLI	 	93.7	394	43283	Elongation factor Tu 1 OS=Escherichia coli (strain K12) OX=83333 GN=tufA PE=1 SV=1	1060	1060	1.000	562	498	562	498	562.000	498.000	 
1207.01	1	sp|P0CE48|EFTU2_ECOLI	redundant	93.7	394	43313	Elongation factor Tu 2 OS=Escherichia coli (strain K12) OX=83333 GN=tufB PE=1 SV=1	1060	1060	1.000	562	498	562	498	562.000	498.000	 
1208.0	1	sp|P0CF66|INSE1_ECOLI	 	15.2	99	11543	Transposase InsE for insertion sequence IS3A OS=Escherichia coli (strain K12) OX=83333 GN=insE1 PE=3 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	 
1208.01	1	sp|P0CF67|INSE2_ECOLI	redundant	15.2	99	11543	Transposase InsE for insertion sequence IS3B OS=Escherichia coli (strain K12) OX=83333 GN=insE2 PE=3 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	 
1208.02	1	sp|P0CF68|INSE3_ECOLI	redundant	15.2	99	11543	Transposase InsE for insertion sequence IS3C OS=Escherichia coli (strain K12) OX=83333 GN=insE3 PE=3 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	 
1208.03	1	sp|P0CF69|INSE4_ECOLI	redundant	15.2	99	11543	Transposase InsE for insertion sequence IS3D OS=Escherichia coli (strain K12) OX=83333 GN=insE4 PE=3 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	 
1208.04	1	sp|P0CF70|INSE5_ECOLI	redundant	15.2	99	11543	Transposase InsE for insertion sequence IS3E OS=Escherichia coli (strain K12) OX=83333 GN=insE5 PE=3 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	 
1209.0	1	sp|P0CF91|INSL1_ECOLI	 	3.8	370	40908	Putative transposase InsL for insertion sequence element IS186A OS=Escherichia coli (strain K12) OX=83333 GN=insL1 PE=3 SV=1	3	3	1.000	1	2	1	2	1.000	2.000	 
1209.01	1	sp|P0CF92|INSL2_ECOLI	redundant	3.8	370	40908	Putative transposase InsL for insertion sequence element IS186B OS=Escherichia coli (strain K12) OX=83333 GN=insL2 PE=3 SV=1	3	3	1.000	1	2	1	2	1.000	2.000	 
1209.02	1	sp|P0CF93|INSL3_ECOLI	redundant	3.8	370	40908	Putative transposase InsL for insertion sequence element IS186C OS=Escherichia coli (strain K12) OX=83333 GN=insL3 PE=3 SV=1	3	3	1.000	1	2	1	2	1.000	2.000	 
1210.0	1	sp|P0CG19|RNPH_ECOLI	 	31.6	228	24425	Truncated inactive ribonuclease PH OS=Escherichia coli (strain K12) OX=83333 GN=rph PE=1 SV=1	18	18	1.000	11	7	11	7	11.000	7.000	 
1211.0	1	sp|P0DM85|CRFC_ECOLI	 	2.3	742	84370	Clamp-binding protein CrfC OS=Escherichia coli (strain K12) OX=83333 GN=crfC PE=1 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	 
1212.0	1	sp|P0DMC5|RCSC_ECOLI	 	11.8	949	106505	Sensor histidine kinase RcsC OS=Escherichia coli (strain K12) OX=83333 GN=rcsC PE=1 SV=1	12	12	1.000	11	1	11	1	11.000	1.000	 
1213.0	1	sp|P0DMC7|RCSB_ECOLI	 	37.0	216	23670	Transcriptional regulatory protein RcsB OS=Escherichia coli (strain K12) OX=83333 GN=rcsB PE=1 SV=1	37	37	1.000	17	20	17	20	17.000	20.000	 
1214.0	1	sp|P10100|RLPA_ECOLI	 	19.1	362	37528	Endolytic peptidoglycan transglycosylase RlpA OS=Escherichia coli (strain K12) OX=83333 GN=rlpA PE=1 SV=1	18	18	1.000	10	8	10	8	10.000	8.000	 
1215.0	1	sp|P10121|FTSY_ECOLI	 	49.5	497	54513	Signal recognition particle receptor FtsY OS=Escherichia coli (strain K12) OX=83333 GN=ftsY PE=1 SV=1	72	72	1.000	40	32	40	32	40.000	32.000	 
1216.0	1	sp|P10346|GLNQ_ECOLI	 	34.2	240	26731	Glutamine transport ATP-binding protein GlnQ OS=Escherichia coli (strain K12) OX=83333 GN=glnQ PE=1 SV=1	15	15	1.000	9	6	9	6	9.000	6.000	 
1217.0	1	sp|P10371|HIS4_ECOLI	 	35.1	245	26032	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli (strain K12) OX=83333 GN=hisA PE=3 SV=2	15	15	1.000	9	6	9	6	9.000	6.000	 
1218.0	1	sp|P10378|ENTE_ECOLI	 	44.6	536	59111	Enterobactin synthase component E OS=Escherichia coli (strain K12) OX=83333 GN=entE PE=1 SV=3	52	52	1.000	23	29	23	29	23.000	29.000	 
1219.0	1	sp|P10384|FADL_ECOLI	 	27.4	446	48541	Long-chain fatty acid transport protein OS=Escherichia coli (strain K12) OX=83333 GN=fadL PE=1 SV=5	22	22	1.000	13	9	13	9	13.000	9.000	 
1220.0	1	sp|P10408|SECA_ECOLI	 	69.5	901	102022	Protein translocase subunit SecA OS=Escherichia coli (strain K12) OX=83333 GN=secA PE=1 SV=2	329	322	0.979	199	130	195	127	198.714	129.761	sp|P0AD05|YECA_ECOLI, sp|P10408|SECA_ECOLI, sp|P37052|YCHJ_ECOLI
1221.0	1	sp|P10423|IAP_ECOLI	 	27.2	345	37920	Alkaline phosphatase isozyme conversion protein OS=Escherichia coli (strain K12) OX=83333 GN=iap PE=3 SV=1	12	12	1.000	7	5	7	5	7.000	5.000	 
1222.0	1	sp|P10441|LPXB_ECOLI	 	39.3	382	42382	Lipid-A-disaccharide synthase OS=Escherichia coli (strain K12) OX=83333 GN=lpxB PE=1 SV=2	24	24	1.000	15	9	15	9	15.000	9.000	 
1223.0	1	sp|P10443|DPO3A_ECOLI	 	21.2	1160	129903	DNA polymerase III subunit alpha OS=Escherichia coli (strain K12) OX=83333 GN=dnaE PE=1 SV=1	42	42	1.000	24	18	24	18	24.000	18.000	 
1224.0	1	sp|P10903|NARK_ECOLI	 	10.6	463	49693	Nitrate/nitrite transporter NarK OS=Escherichia coli (strain K12) OX=83333 GN=narK PE=1 SV=2	8	8	1.000	4	4	4	4	4.000	4.000	 
1225.0	1	sp|P10907|UGPC_ECOLI	 	16.9	356	39523	sn-glycerol-3-phosphate import ATP-binding protein UgpC OS=Escherichia coli (strain K12) OX=83333 GN=ugpC PE=1 SV=3	9	9	1.000	5	4	5	4	5.000	4.000	 
1226.0	1	sp|P10908|UGPQ_ECOLI	 	42.9	247	27409	Glycerophosphodiester phosphodiesterase, cytoplasmic OS=Escherichia coli (strain K12) OX=83333 GN=ugpQ PE=1 SV=1	22	22	1.000	12	10	12	10	12.000	10.000	 
1227.0	1	sp|P11071|ACEK_ECOLI	 	34.1	578	67698	Isocitrate dehydrogenase kinase/phosphatase OS=Escherichia coli (strain K12) OX=83333 GN=aceK PE=1 SV=2	46	46	1.000	23	23	23	23	23.000	23.000	 
1228.0	1	sp|P11349|NARH_ECOLI	 	62.3	512	58066	Respiratory nitrate reductase 1 beta chain OS=Escherichia coli (strain K12) OX=83333 GN=narH PE=1 SV=3	84	70	0.833	49	35	39	31	48.512	34.875	sp|P11349|NARH_ECOLI, sp|P19318|NARY_ECOLI
1229.0	1	sp|P11350|NARI_ECOLI	 	8.0	225	25497	Respiratory nitrate reductase 1 gamma chain OS=Escherichia coli (strain K12) OX=83333 GN=narI PE=1 SV=1	8	8	1.000	6	2	6	2	6.000	2.000	 
1230.0	1	sp|P11447|ARLY_ECOLI	 	36.3	457	50318	Argininosuccinate lyase OS=Escherichia coli (strain K12) OX=83333 GN=argH PE=1 SV=3	24	24	1.000	16	8	16	8	16.000	8.000	 
1231.0	1	sp|P11454|ENTF_ECOLI	 	25.9	1293	141989	Enterobactin synthase component F OS=Escherichia coli (strain K12) OX=83333 GN=entF PE=1 SV=3	54	54	1.000	30	24	30	24	30.000	24.000	 
1232.0	1	sp|P11557|DAMX_ECOLI	 	37.1	428	46161	Cell division protein DamX OS=Escherichia coli (strain K12) OX=83333 GN=damX PE=1 SV=2	39	39	1.000	22	17	22	17	22.000	17.000	 
1233.0	1	sp|P11875|SYR_ECOLI	 	60.0	577	64682	Arginine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=argS PE=1 SV=1	140	140	1.000	81	59	81	59	81.000	59.000	 
1234.0	1	sp|P11880|MURF_ECOLI	 	23.9	452	47447	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase OS=Escherichia coli (strain K12) OX=83333 GN=murF PE=1 SV=2	28	28	1.000	14	14	14	14	14.000	14.000	 
1235.0	1	sp|P12008|AROC_ECOLI	 	38.2	361	39137	Chorismate synthase OS=Escherichia coli (strain K12) OX=83333 GN=aroC PE=1 SV=4	42	42	1.000	25	17	25	17	25.000	17.000	 
1236.0	1	sp|P12281|MOEA_ECOLI	 	49.4	411	44067	Molybdopterin molybdenumtransferase OS=Escherichia coli (strain K12) OX=83333 GN=moeA PE=1 SV=1	44	44	1.000	25	19	25	19	25.000	19.000	 
1237.0	1	sp|P12282|MOEB_ECOLI	 	21.7	249	26719	Molybdopterin-synthase adenylyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=moeB PE=1 SV=1	9	9	1.000	6	3	6	3	6.000	3.000	 
1238.0	1	sp|P12295|UNG_ECOLI	 	40.2	229	25693	Uracil-DNA glycosylase OS=Escherichia coli (strain K12) OX=83333 GN=ung PE=1 SV=2	20	20	1.000	12	8	12	8	12.000	8.000	 
1239.0	1	sp|P12758|UDP_ECOLI	 	77.1	253	27159	Uridine phosphorylase OS=Escherichia coli (strain K12) OX=83333 GN=udp PE=1 SV=3	61	61	1.000	38	23	38	23	38.000	23.000	 
1240.0	1	sp|P12994|YBHB_ECOLI	 	39.9	158	17085	UPF0098 protein YbhB OS=Escherichia coli (strain K12) OX=83333 GN=ybhB PE=1 SV=2	17	17	1.000	10	7	10	7	10.000	7.000	 
1241.0	1	sp|P13000|BIOD1_ECOLI	 	12.9	225	24139	ATP-dependent dethiobiotin synthetase BioD 1 OS=Escherichia coli (strain K12) OX=83333 GN=bioD1 PE=1 SV=3	3	3	1.000	3	0	3	0	3.000	0.000	 
1242.0	1	sp|P13009|METH_ECOLI	 	31.6	1227	135995	Methionine synthase OS=Escherichia coli (strain K12) OX=83333 GN=metH PE=1 SV=5	78	76	0.974	43	35	42	34	42.875	34.895	sp|P06846|EBGR_ECOLI, sp|P13009|METH_ECOLI
1243.0	1	sp|P13016|AMPD_ECOLI	 	12.6	183	20536	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD OS=Escherichia coli (strain K12) OX=83333 GN=ampD PE=2 SV=1	4	4	1.000	3	1	3	1	3.000	1.000	 
1244.0	1	sp|P13024|FDHE_ECOLI	 	64.1	309	34746	Protein FdhE OS=Escherichia coli (strain K12) OX=83333 GN=fdhE PE=1 SV=2	44	44	1.000	25	19	25	19	25.000	19.000	 
1245.0	1	sp|P13029|KATG_ECOLI	 	60.7	726	80023	Catalase-peroxidase OS=Escherichia coli (strain K12) OX=83333 GN=katG PE=1 SV=2	230	230	1.000	133	97	133	97	133.000	97.000	 
1246.0	1	sp|P13033|GLPB_ECOLI	 	30.1	419	45357	Anaerobic glycerol-3-phosphate dehydrogenase subunit B OS=Escherichia coli (strain K12) OX=83333 GN=glpB PE=1 SV=1	46	46	1.000	25	21	25	21	25.000	21.000	 
1247.0	1	sp|P13035|GLPD_ECOLI	 	85.4	501	56750	Aerobic glycerol-3-phosphate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=glpD PE=1 SV=3	440	440	1.000	261	179	261	179	261.000	179.000	 
1248.0	1	sp|P13036|FECA_ECOLI	 	21.2	774	85321	Fe(3+) dicitrate transport protein FecA OS=Escherichia coli (strain K12) OX=83333 GN=fecA PE=1 SV=2	37	37	1.000	22	15	22	15	22.000	15.000	 
1249.0	1	sp|P13039|FES_ECOLI	 	29.2	400	45651	Enterochelin esterase OS=Escherichia coli (strain K12) OX=83333 GN=fes PE=1 SV=2	18	18	1.000	11	7	11	7	11.000	7.000	 
1250.0	1	sp|P13445|RPOS_ECOLI	 	47.3	330	37971	RNA polymerase sigma factor RpoS OS=Escherichia coli (strain K12) OX=83333 GN=rpoS PE=1 SV=3	51	51	1.000	29	22	29	22	29.000	22.000	 
1251.0	1	sp|P13458|SBCC_ECOLI	 	16.7	1048	118720	Nuclease SbcCD subunit C OS=Escherichia coli (strain K12) OX=83333 GN=sbcC PE=1 SV=1	38	38	1.000	21	17	21	17	21.000	17.000	 
1252.0	1	sp|P13482|TREA_ECOLI	 	50.8	565	63636	Periplasmic trehalase OS=Escherichia coli (strain K12) OX=83333 GN=treA PE=1 SV=1	78	78	1.000	46	32	46	32	46.000	32.000	 
