ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Missing	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_TMT1	Total_TMT2	Unique_TMT1	Unique_TMT2	Corrected_TMT1	Corrected_TMT2	PSMs_Used_TMT1	TotInt_126C_TMT1	TotInt_127N_TMT1	TotInt_127C_TMT1	TotInt_128N_TMT1	TotInt_128C_TMT1	TotInt_129N_TMT1	TotInt_129C_TMT1	TotInt_130N_TMT1	TotInt_130C_TMT1	TotInt_131N_TMT1	TotInt_131C_TMT1	PSMs_Used_TMT2	TotInt_126C_TMT2	TotInt_127N_TMT2	TotInt_127C_TMT2	TotInt_128N_TMT2	TotInt_128C_TMT2	TotInt_129N_TMT2	TotInt_129C_TMT2	TotInt_130N_TMT2	TotInt_130C_TMT2	TotInt_131N_TMT2	TotInt_131C_TMT2	Average_all	Average_TMT1	Average_TMT2	SLNorm_N1_1	SLNorm_N2_1	SLNorm_unused_1	SLNorm_N4_1	SLNorm_N5_1	SLNorm_SLE1_1	SLNorm_SLE2_1	SLNorm_SLE3_1	SLNorm_SLE4_1	SLNorm_SLE5_1	SLNorm_pool_1	AvePool_1	SLNorm_N1_2	SLNorm_N2_2	SLNorm_N3_2	SLNorm_N4_2	SLNorm_N5_2	SLNorm_SLE1_2	SLNorm_SLE2_2	SLNorm_SLE3_2	SLNorm_SLE4_2	SLNorm_SLE5_2	SLNorm_pool_2	AvePool_2	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRSNorm_N1_1	IRSNorm_N2_1	IRSNorm_unused_1	IRSNorm_N4_1	IRSNorm_N5_1	IRSNorm_SLE1_1	IRSNorm_SLE2_1	IRSNorm_SLE3_1	IRSNorm_SLE4_1	IRSNorm_SLE5_1	IRSNorm_pool_1	IRSNorm_N1_2	IRSNorm_N2_2	IRSNorm_N3_2	IRSNorm_N4_2	IRSNorm_N5_2	IRSNorm_SLE1_2	IRSNorm_SLE2_2	IRSNorm_SLE3_2	IRSNorm_SLE4_2	IRSNorm_SLE5_2	IRSNorm_pool_2
213	1	sp|P06858|LIPL_HUMAN	 	 	 	 	 	3.8	475	53162	Lipoprotein lipase OS=Homo sapiens OX=9606 GN=LPL PE=1 SV=1	3	3	1	2	1	2	1	2	1	2	14790.66699	5298.49646	1534.855408	7653.118042	3957.228088	8216.130371	13454.64746	9842.183594	7851.585693	7724.384766	8754.271274	1	519.203552	530.896118	570.09375	1844.433472	805.644897	1797.216431	2454.047852	2634.586426	650.337219	3000.456543	1480.691626	4789.326183272728	8097.960740545455	1480.691626	7391.873808202439	4685.590672306457	1090.509023499805	5599.1009815681355	6999.3546326524065	5934.933673735191	7913.772395836128	6797.381076215666	4912.7887397426275	5245.450853303874	6219.876979095737	6219.876979095737	1056.8785678623904	1002.1477505387345	1016.1825373745395	2907.706388130105	1270.0285808301014	3073.801144002169	4005.1046290338627	4479.576045839462	1913.2195914150104	3161.207796821884	2498.9182003574106	2498.9182003574106	3942.4565675535864	0.6338479974449193	1.5776653141306154	4685.324410694665	2969.952264488041	691.2169607409658	3548.9789446588443	4436.526917313547	3761.845824065469	5016.128785335611	4308.50638302929	3113.961304555813	3324.8185190624035	3942.456567553587	1667.400657764533	1581.053745658982	1603.1959420410487	4587.387512228879	2003.6800399301817	4849.429447427227	6318.714652690691	7067.2717495312945	3018.42018769061	4987.327891805148	3942.4565675535864
559	1	sp|Q92496|FHR4_HUMAN	 	 	"sp|Q02985|FHR3_HUMAN, sp|Q92496|FHR4_HUMAN"	 	 	8.1	578	65350	Complement factor H-related protein 4 OS=Homo sapiens OX=9606 GN=CFHR4 PE=1 SV=3	9	2	0.222	4	5	1	1	2	2.333	1	3883.132812	3899.419678	385.188965	4666.5	3891.952637	2560.456787	8903.847656	3082.732666	10452.05273	16352.34375	6410.270968	1	5535.094727	1859.516602	6955.610352	2895.825195	2681.608643	2521.64209	3071.070557	1831.929688	1620.841919	2995.003906	3196.814368	4529.675304363636	5862.536240818182	3196.8143679090913	1940.6581019098642	3448.3526805347815	273.67531814114085	3414.060071607047	6883.898555773543	1849.5496686550955	5237.0769287167195	2129.050782965944	6539.918045461774	11104.498037760717	4554.473533627551	4554.473533627551	11267.108950854075	3510.1224450538007	12398.25866620003	4565.200939060819	4227.321034233552	4312.795168856333	5012.110458199127	3114.822222965085	4768.33621607239	3155.4630315334643	5395.166331115101	5395.166331115101	4957.029580765297	1.0883869549719654	0.9187908725217658	2112.186962179351	3753.1420736366654	297.86464616262015	3715.818445427764	7492.3453874542765	2013.0257319369268	5699.966211399923	2317.2310986529824	7117.961487266348	12085.990805810552	4957.029580765297	10352.116863753014	3225.0684639492156	11391.40689766847	4194.464954036875	3884.023981473059	3962.5568362011663	4605.081341064243	2861.870227988277	4381.103792442286	2899.210631952808	4957.029580765297
131	1	sp|P01893|HLAH_HUMAN	 	 	"sp|P01891|1A68_HUMAN, sp|P01893|HLAH_HUMAN, sp|Q31612|1B73_HUMAN"	 	 	13	362	40891	"Putative HLA class I histocompatibility antigen, alpha chain H OS=Homo sapiens OX=9606 GN=HLA-H PE=5 SV=3"	6	3	0.5	2	4	1	2	1.25	3.333	1	8211.185547	3329.846436	990.278687	5105.203613	2489.011475	6034.981934	7269.399902	5911.314453	4867.689453	4967.365234	5353.999783	2	1607.029907	2362.858643	1951.257812	1900.784058	2646.532959	2227.979492	2030.448486	1588.32251	920.046509	4048.989746	2128.425012	3542.861438681818	4957.2978651818175	2128.425012181818	4103.672094043929	2944.6650608377495	703.5893011969235	3735.020210557663	4402.443733555711	4359.377941092816	4275.725280039515	4082.575438125114	3045.7452632253085	3373.2227218984317	3803.996809565313	3803.996809565313	3271.2323713497835	4460.257654254418	3478.0842878387148	2996.5417738322544	4172.027292117086	3810.540451999112	3313.7734554221715	2700.6179788400723	2706.6742523801126	4265.916793285502	3592.07812564663	3592.07812564663	3696.519136927216	0.9717461191429394	1.0290753729811446	3987.7274316223675	2861.4668450448908	683.7101729086031	3629.4913945298536	4278.057612827915	4236.208596134282	4154.919447399757	3967.226838106365	2959.691139437184	3277.9160890095836	3696.519136927216	3366.3446726547727	4589.941309143871	3579.210885767484	3083.667343560008	4293.330541722905	3921.3333369007255	3410.1226546135877	2779.1394538544323	2785.3718158065253	4389.949915156806	3696.5191369272166
547	1	sp|Q8IZD2|KMT2E_HUMAN	 	 	 	 	missing in TMT1	1.5	1858	204963	Inactive histone-lysine N-methyltransferase 2E OS=Homo sapiens OX=9606 GN=KMT2E PE=1 SV=1	2	2	1	0	2	0	2	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	30240.9751	31420.91065	38545.70215	35251.7915	37257.94043	29051.3269	46313.18457	41629.50659	31604.61426	56926.91602	37824.28682	18912.143408636362	0.0	37824.286817272725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61557.81933951448	59311.78221155512	68707.06689148977	55573.627834043415	58733.87814552912	49686.83811237701	75584.97677844248	70782.47222423062	92977.25151625715	59976.80959295554	63834.89788847967	63834.89788847967	63834.89788847967	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61557.81933951448	59311.78221155512	68707.06689148977	55573.627834043415	58733.87814552912	49686.83811237701	75584.97677844248	70782.47222423062	92977.25151625715	59976.80959295554	63834.89788847967
339	1	sp|P23471|PTPRZ_HUMAN	 	 	 	 	missing in TMT1	0.7	2315	254584	Receptor-type tyrosine-protein phosphatase zeta OS=Homo sapiens OX=9606 GN=PTPRZ1 PE=1 SV=4	2	2	1	0	2	0	2	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	28362.1648	29246.23169	28337.06641	37351.21655	29541.00708	42535.17529	33204.59863	39360.45654	17893.54675	55017.0459	34084.85096	17042.42548181818	0.0	34084.85096363636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57733.35717722729	55206.74253615121	50510.34509019724	58883.3225028709	46568.808960139635	72748.42818679682	54191.23819034008	66924.41611702481	52640.81956533444	57964.61703901021	57523.96577706705	57523.96577706705	57523.96577706705	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57733.35717722729	55206.74253615121	50510.34509019724	58883.3225028709	46568.808960139635	72748.42818679682	54191.23819034008	66924.41611702481	52640.81956533444	57964.61703901021	57523.96577706705
504	1	sp|Q15084|PDIA6_HUMAN	 	 	 	 	missing in TMT1	4.3	440	48121	Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1	2	2	1	0	2	0	2	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	10864.52979	13853.29688	15169.68408	17879.2168	20468.43994	12903.44043	20666.92236	16130.43457	11702.34863	42217.90039	18185.62139	9092.810693636362	0.0	18185.621387272724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22115.581915266786	26150.220043306606	27039.707170240963	28186.168649255076	32266.70190006102	22068.91127365719	33729.247106759125	27426.508994225253	34427.00496045976	44479.7496533239	30691.31983885484	30691.31983885484	30691.31983885484	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22115.581915266786	26150.220043306606	27039.707170240963	28186.168649255076	32266.70190006102	22068.91127365719	33729.247106759125	27426.508994225253	34427.00496045976	44479.7496533239	30691.31983885484
619	1	sp|Q9Y646|CBPQ_HUMAN	 	 	 	 	missing in TMT1	3.8	472	51887	Carboxypeptidase Q OS=Homo sapiens OX=9606 GN=CPQ PE=1 SV=1	3	3	1	0	3	0	3	0	3	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	9391.517577	15179.75122	11681.08167	14580.88794	11477.63208	17010.13818	15713.4292	16509.60059	9280.282104	19871.11377	14069.54343	7034.77171640909	0.0	14069.54343281818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19117.15281723309	28654.105809190736	20821.331948823896	22986.43006178713	18093.481180272956	29092.646436704526	25644.947377707394	28071.203358329698	27301.555280093715	20935.7205748601	23744.740316337837	23744.740316337837	23744.740316337837	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19117.15281723309	28654.105809190736	20821.331948823896	22986.43006178713	18093.481180272956	29092.646436704526	25644.947377707394	28071.203358329698	27301.555280093715	20935.7205748601	23744.740316337837
535	1	sp|Q86SQ4|AGRG6_HUMAN	 	 	 	 	missing in TMT1	1.1	1221	136693	Adhesion G-protein coupled receptor G6 OS=Homo sapiens OX=9606 GN=ADGRG6 PE=1 SV=3	3	3	1	0	3	0	3	0	3	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	10788.72534	10387.45679	11589.9917	12852.30029	9401.82959	15060.11572	12581.31885	12747.59082	7222.710204	16117.12549	11874.91648	5937.4582397272725	0.0	11874.916479454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21961.276155521915	19607.9159424496	20658.965606719692	20261.351912507147	14821.160458978433	25757.49928080924	20533.21752647144	21674.674216755044	21248.40815147304	16980.610127551758	20040.935194426605	20040.935194426605	20040.935194426605	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21961.276155521915	19607.9159424496	20658.965606719692	20261.351912507147	14821.160458978433	25757.49928080924	20533.21752647144	21674.674216755044	21248.40815147304	16980.610127551758	20040.935194426605
541	1	sp|Q86UX7|URP2_HUMAN	 	 	 	 	missing in TMT1	6	667	75952	Fermitin family homolog 3 OS=Homo sapiens OX=9606 GN=FERMT3 PE=1 SV=1	3	3	1	0	3	0	3	0	3	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1628.089173	3062.342225	1951.652221	1927.44397	2402.388122	3903.931762	3177.746094	4529.970032	1021.73703	34346.32715	5795.162778	2897.5813889545457	0.0	5795.162777909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3314.1001190849015	5780.640068955134	3478.787315259	3038.570503849461	3787.154351188986	6676.942024987531	5186.209217803662	7702.288694520823	3005.8364275629538	36186.45216911418	9780.319875988826	9780.319875988826	9780.319875988826	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3314.1001190849015	5780.640068955134	3478.787315259	3038.570503849461	3787.154351188986	6676.942024987531	5186.209217803662	7702.288694520823	3005.8364275629538	36186.45216911418	9780.319875988826
437	1	sp|P67936|TPM4_HUMAN	 	 	"sp|P06753|TPM3_HUMAN, sp|P67936|TPM4_HUMAN"	 	missing in TMT1	16.1	248	28521	Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3	4	1	0.25	2	2	0	1	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	2862.414062	4712.703613	4779.401855	6176.803711	4311.484863	3512.887939	5135.279785	4714.414062	3414.749023	13353.62207	5297.376098	2648.688049136363	0.0	5297.376098272726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5826.662900942033	8895.950007160754	8519.203559320693	9737.587113524492	6796.678067739755	6008.135013344769	8380.982800121665	8015.898090831473	10045.810911168019	14069.050359012912	8940.220443598646	8940.220443598646	8940.220443598646	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5826.662900942033	8895.950007160754	8519.203559320693	9737.587113524492	6796.678067739755	6008.135013344769	8380.982800121665	8015.898090831473	10045.810911168019	14069.050359012912	8940.220443598646
614	1	sp|Q9UQP3|TENN_HUMAN	 	 	 	 	missing in TMT1	2.6	1299	144032	Tenascin-N OS=Homo sapiens OX=9606 GN=TNN PE=1 SV=2	2	2	1	0	2	0	2	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	4728.551758	2869.381836	5627.541504	7468.848145	3903.10376	5157.897461	7763.536621	4603.294922	2638.3125	6905.536133	5166.600464	2583.300232	0.0	5166.600464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9625.329007876719	5416.397775174735	10030.99824321044	11774.46505546294	6152.901045614682	8821.614827684425	12670.403485857134	7826.962691762397	7761.621226348902	7275.504361429055	8719.514385546097	8719.514385546097	8719.514385546097	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9625.329007876719	5416.397775174735	10030.99824321044	11774.46505546294	6152.901045614682	8821.614827684425	12670.403485857134	7826.962691762397	7761.621226348902	7275.504361429055	8719.514385546097
430	1	sp|P61026|RAB10_HUMAN	 	 	"sp|P61006|RAB8A_HUMAN, sp|P61026|RAB10_HUMAN"	 	missing in TMT1	11.5	200	22541	Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1	3	1	0.333	1	2	0	1	0	1.5	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1701.14502	1904.529907	2225.977783	2094.049805	2230.846924	2232.692627	2571.7229	2654.701172	812.583496	5016.61084	2344.486047	1172.2430236818182	0.0	2344.4860473636363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3462.8108870561764	3595.091953815709	3967.768023536992	3301.220720343282	3516.734684830899	3818.6013841745294	4197.155032241152	4513.777062538144	2390.5300493153854	5285.378766117055	3956.71775976688	3956.71775976688	3956.71775976688	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3462.8108870561764	3595.091953815709	3967.768023536992	3301.220720343282	3516.734684830899	3818.6013841745294	4197.155032241152	4513.777062538144	2390.5300493153854	5285.378766117055	3956.71775976688
374	1	sp|P32942|ICAM3_HUMAN	 	 	 	 	missing in TMT2	4.6	547	59540	Intercellular adhesion molecule 3 OS=Homo sapiens OX=9606 GN=ICAM3 PE=1 SV=2	3	3	1	3	0	3	0	3	0	3	154235.9082	136942.2627	20716.12988	217371.8125	94715.05713	161091.5381	178869.7051	184358.4785	219138.0957	163427.0752	167794.437	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77211.84090954546	154423.6818190909	0.0	77081.87675908832	121101.4093518259	14718.732753837314	159031.48521356555	167527.4356601107	116364.705871521	105207.82048582406	127324.87877586047	137116.14584598056	110979.54297073612	119217.31955191749	119217.31955191749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119217.31955191749	1.0	0.0	77081.87675908832	121101.4093518259	14718.732753837314	159031.48521356555	167527.4356601107	116364.705871521	105207.82048582406	127324.87877586047	137116.14584598056	110979.54297073612	119217.31955191749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
372	1	sp|P32004|L1CAM_HUMAN	 	 	 	 	missing in TMT2	2.1	1257	140001	Neural cell adhesion molecule L1 OS=Homo sapiens OX=9606 GN=L1CAM PE=1 SV=2	3	3	1	3	0	3	0	3	0	3	225635.4517	180461.7339	19913.85571	152242.2637	45755.76148	128678.54	238377.604	158851.4849	147705.1743	232381.2427	167787.6952	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77172.30943590909	154344.61887181818	0.0	112764.94743278352	159586.7475714214	14148.719958400223	111382.02801012344	80930.58928211483	92951.1297469991	140209.2554211566	109708.79247225904	92420.09773257686	157804.72163658784	119212.5295282473	119212.5295282473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119212.5295282473	1.0	0.0	112764.94743278352	159586.7475714214	14148.719958400223	111382.02801012344	80930.58928211483	92951.1297469991	140209.2554211566	109708.79247225904	92420.09773257686	157804.72163658784	119212.5295282473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540	1	sp|Q86UN3|R4RL2_HUMAN	 	 	 	 	missing in TMT2	4.8	420	46105	Reticulon-4 receptor-like 2 OS=Homo sapiens OX=9606 GN=RTN4RL2 PE=1 SV=1	2	2	1	2	0	2	0	2	0	2	170778.1748	143252.3691	12305.69696	170318.3115	108676.4009	190544.7432	163710.7676	137493.3105	177977.3096	174616.1387	159707.5029	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73153.66935272727	146307.33870545455	0.0	85349.14065540311	126681.59156244143	8743.151638511943	124606.65311382865	192221.5887444204	137640.27123552866	96291.61651285834	94958.0362907163	111361.57162649305	118577.77693521783	113471.58313757498	113471.58313757498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113471.58313757498	1.0	0.0	85349.14065540311	126681.59156244143	8743.151638511943	124606.65311382865	192221.5887444204	137640.27123552866	96291.61651285834	94958.0362907163	111361.57162649305	118577.77693521783	113471.58313757498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348	1	sp|P25788|PSA3_HUMAN	 	 	 	 	missing in TMT2	6.7	255	28433	Proteasome subunit alpha type-3 OS=Homo sapiens OX=9606 GN=PSMA3 PE=1 SV=2	2	2	1	2	0	2	0	2	0	2	119295.8218	106849.4465	29454.48309	253303.1572	52000.35968	135217.626	174168.6182	185556.3247	128531.6118	114866.3735	141087.7044	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65469.61485772728	130939.22971545457	0.0	59620.006399143844	94489.59221565808	20927.300008032693	185319.23176010352	91975.73410779839	97674.64799031135	102442.72895516519	128152.15628133806	80423.07373846434	78003.09476343045	100242.28598413708	100242.28598413708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100242.28598413708	1.0	0.0	59620.006399143844	94489.59221565808	20927.300008032693	185319.23176010352	91975.73410779839	97674.64799031135	102442.72895516519	128152.15628133806	80423.07373846434	78003.09476343045	100242.28598413708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294	1	sp|P14780|MMP9_HUMAN	 	 	 	 	missing in TMT2	6.6	707	78457	Matrix metalloproteinase-9 OS=Homo sapiens OX=9606 GN=MMP9 PE=1 SV=3	4	4	1	4	0	4	0	4	0	4	86520.81494	61738.73633	13584.90601	82099.43115	35660.06763	136313.0186	144540.3789	137764.0889	132674.6455	355391.9355	130300.3464	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59844.925902727264	119689.85180545453	0.0	43240.169375168676	54597.082257527036	9652.024881357249	60064.80012661885	63073.811773353256	98465.90642148802	85015.95185032925	95145.04600806502	83015.39713727543	241338.4350726931	92577.90849463227	92577.90849463227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92577.90849463227	1.0	0.0	43240.169375168676	54597.082257527036	9652.024881357249	60064.80012661885	63073.811773353256	98465.90642148802	85015.95185032925	95145.04600806502	83015.39713727543	241338.4350726931	92577.90849463227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
425	1	sp|P58107|EPIPL_HUMAN (+1)	sp|P58107|EPIPL_HUMAN&sp|Q15149|PLEC_HUMAN	 	 	 	missing in TMT2	2.2	5088	555651	Epiplakin OS=Homo sapiens OX=9606 GN=EPPK1 PE=1 SV=3	2	2	1	2	0	2	0	2	0	2	138930.2969	114749.5508	17895.80859	183784.3203	51215.75	137113.9258	134613.1484	164590.7109	109330.4414	124738.207	128785.1502	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59352.15046772727	118704.30093545454	0.0	69432.65124657494	101475.84865609893	12714.905031771124	134458.52560241517	90587.95425877091	99044.44289744202	79176.94024251397	113672.51717134993	68408.77529998464	84706.82833250066	91501.36726484615	91501.36726484615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91501.36726484615	1.0	0.0	69432.65124657494	101475.84865609893	12714.905031771124	134458.52560241517	90587.95425877091	99044.44289744202	79176.94024251397	113672.51717134993	68408.77529998464	84706.82833250066	91501.36726484615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
418	1	sp|P54764|EPHA4_HUMAN	 	 	 	 	missing in TMT2	1.7	986	109859	Ephrin type-A receptor 4 OS=Homo sapiens OX=9606 GN=EPHA4 PE=1 SV=1	2	2	1	2	0	2	0	2	0	2	137260.1563	100333.7188	19628.16699	114307.7578	62200.89063	110864.0977	167092.75	159598.8516	131813.9805	131709.6836	123909.0985	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57214.50692818182	114429.01385636364	0.0	68597.9716093752	88727.57403467229	13945.739191972152	83628.74783668896	110017.94243460757	80082.84154915564	98280.83540840297	110224.9519418579	82476.8733936627	89440.99668222085	88036.95077962875	88036.95077962875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88036.95077962875	1.0	0.0	68597.9716093752	88727.57403467229	13945.739191972152	83628.74783668896	110017.94243460757	80082.84154915564	98280.83540840297	110224.9519418579	82476.8733936627	89440.99668222085	88036.95077962875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
226	1	sp|P07478|TRY2_HUMAN	 	 	"sp|P07477|TRY1_HUMAN, sp|P07478|TRY2_HUMAN"	 	missing in TMT2	11.3	247	26487	Trypsin-2 OS=Homo sapiens OX=9606 GN=PRSS2 PE=1 SV=1	2	1	0.5	2	0	1	0	2	0	1	115556.7656	101129.4297	10017.7002	143958.0469	72884.25	116945.4453	129427.6641	145876.8906	93838.42969	113890.0703	114834.1102	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52652.672845	105305.34569	0.0	57751.35290225533	89431.2407444718	7117.538502894469	105321.2085948408	128914.15443852378	84475.71179623959	76126.93520638188	100748.05109570516	58715.321816734366	77340.10986448228	81589.20555377832	81589.20555377832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81589.20555377832	1.0	0.0	57751.35290225533	89431.2407444718	7117.538502894469	105321.2085948408	128914.15443852378	84475.71179623959	76126.93520638188	100748.05109570516	58715.321816734366	77340.10986448228	81589.20555377832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
